query_id,query,run_variant,ok,http_status,total_results,inspiration_count,matched_template_count,gallery_prompt_count,zero_result,low_result,rewrite_triggered,relevance_label,relevance_score,primary_failure_reason,semantic_drift,original_intent_preserved,judgeable_count,relevant_count,partial_count,irrelevant_count,top5_titles
V194,ecommerce banner,candidate_2026-07-22_0e794cd9,true,200,96,80,16,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""amoled gps smartwatch"",""anc wireless earbuds"",""ems neck massager"",""portable espresso coffee maker"",""portable mini cooling fan""]"
V195,产品画册,candidate_2026-07-22_0e794cd9,true,200,51,5,46,0,false,false,true,FAIL,22,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""Product: PORTABLE BLENDER BOTTLE | Tagline: Portable. Powerful. Personal. | Background: Pale mint light green | Ergonomic sketch count:4 steps (Grip carry / Drink / Blend / Rest) | Technical drawing: Front/Side/Top/Bottom orthographic mm dimensions, component list: Lid, Carry loop, Bottle body, Blade chamber, Base, Power button | Materials: BPA-free Tritan plastic, soft touch silicone, 304 stainless steel, ABS plastic | Core functions: 450ml capacity, 2000mAh battery, USB-C charging, 6-point stainless steel blade, leak-proof lid, non-slip silicone base | Supplementary: Capacity/battery/watt/RPM spec icons, fruit smoothie lifestyle render, 4-step usage flow"",""product thinker"",""santa claus christmas"",""labrador"",""new year 2""]"
V196,product catalog,candidate_2026-07-22_0e794cd9,true,200,142,80,62,0,false,false,true,PARTIAL,37,,MINOR,PARTIALLY,5,3,0,2,"[""van gogh mystery box"",""van gogh mfa boston"",""eyemask"",""musical instrument"",""pendant""]"
V197,活动传单,candidate_2026-07-22_0e794cd9,true,200,20,5,15,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""camping fruit event"",""christmas party event"",""aging society impact"",""declining fertility rate"",""byzantine tang""]"
V198,event flyer,candidate_2026-07-22_0e794cd9,true,200,97,80,17,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""fifa world cup 2026 opening ceremony"",""swing rock triple step"",""tango walk"",""universal basic dance step"",""waltz box step""]"
V199,开业横幅,candidate_2026-07-22_0e794cd9,true,200,30,5,25,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Marvel Thor Strange Banner Loki"",""Canada 2026 World Cup squad — Jonathan David, Alphonso Davies, Tajon Buchanan, Stephen Eustáquio, Cyle Larin, Maxime Crépeau"",""Canada 2026 World Cup home squad — Alphonso Davies, Jonathan David, Stephen Eustáquio, Tajon Buchanan, Cyle Larin, Maxime Crépeau"",""Canada 1986 World Cup debut squad — Bruce Wilson, Carl Valentine, Branko Šegota, Igor Vrablic, Tino Lettieri, Paul James"",""gameofthrones jon""]"
V200,grand opening banner,candidate_2026-07-22_0e794cd9,true,200,27,3,24,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,3,0,0,3,"[""Canada 2026 World Cup squad — Jonathan David, Alphonso Davies, Tajon Buchanan, Stephen Eustáquio, Cyle Larin, Maxime Crépeau"",""Canada 2026 World Cup home squad — Alphonso Davies, Jonathan David, Stephen Eustáquio, Tajon Buchanan, Cyle Larin, Maxime Crépeau"",""Canada 1986 World Cup debut squad — Bruce Wilson, Carl Valentine, Branko Šegota, Igor Vrablic, Tino Lettieri, Paul James""]"
V201,节日促销横幅,candidate_2026-07-22_0e794cd9,true,200,30,5,25,0,false,false,true,PARTIAL,22,,MINOR,PARTIALLY,5,0,3,2,"[""Marvel Thor Strange Banner Loki"",""spring beauty festival"",""summer beach sale"",""summer snack festival"",""group a portugal jamaica uzbekistan colombia""]"
V202,holiday sale banner,candidate_2026-07-22_0e794cd9,true,200,25,1,24,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""summer beach sale""]"
V203,新品横幅,candidate_2026-07-22_0e794cd9,true,200,34,5,29,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Marvel Thor Strange Banner Loki"",""baby care brand"",""spring beauty festival"",""summer beach sale"",""summer snack festival""]"
V204,new arrival banner,candidate_2026-07-22_0e794cd9,true,200,25,1,24,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,1,0,0,1,"[""New Zealand 2026 World Cup squad — Chris Wood, Marko Stamenić, Liberato Cacace, Sarpreet Singh, Costa Barbarouses, Oli Sail""]"
V205,限时促销海报,candidate_2026-07-22_0e794cd9,true,200,82,3,79,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,3,0,3,0,"[""tech gadget sale"",""Chinese"",""Chinese""]"
V206,flash sale poster,candidate_2026-07-22_0e794cd9,true,200,81,2,79,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,2,0,2,0,"[""summer beach sale"",""tech gadget sale""]"
V207,清仓促销横幅,candidate_2026-07-22_0e794cd9,true,200,31,5,26,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""Marvel Thor Strange Banner Loki"",""summer beach sale"",""marvel blackwidow.jp"",""gameofthrones jon"",""spider man""]"
V208,clearance sale banner,candidate_2026-07-22_0e794cd9,true,200,30,1,29,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""summer beach sale""]"
V209,产品详情图,candidate_2026-07-22_0e794cd9,true,200,9,7,2,0,false,false,false,FAIL,22,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""BlendLife粉色便携充电榨汁杯亚马逊六格详情主图展板"",""amoled gps smartwatch"",""anc wireless earbuds"",""portable espresso coffee maker"",""portable mini cooling fan""]"
V210,product listing image,candidate_2026-07-22_0e794cd9,true,200,41,15,26,0,false,false,true,PARTIAL,40,,MINOR,PARTIALLY,5,1,2,2,"[""watch"",""Smart Cycling Computer"",""BlendLife粉色便携充电榨汁杯亚马逊六格详情主图展板"",""labrador"",""solid state battery""]"
V211,网店横幅,candidate_2026-07-22_0e794cd9,true,200,26,1,25,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,NONE,NO,1,0,0,1,"[""tech gadget sale""]"
V212,online store banner,candidate_2026-07-22_0e794cd9,true,200,30,5,25,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""domino"",""Valkyrie"",""thena"",""ikaris"",""comic book superheroes""]"
V213,社交媒体广告,candidate_2026-07-22_0e794cd9,true,200,125,80,45,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""beijing"",""nanjing"",""wuhan"",""foster city"",""Basketball en Kobe Bryant Stephen Curry Kevin Durant Tim Duncan""]"
V214,social media ad,candidate_2026-07-22_0e794cd9,true,200,97,80,17,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""chinese social changes"",""Journey to the West 1"",""Journey to the West 2"",""Journey to the West 3"",""Journey to the West 4""]"
V215,种草帖,candidate_2026-07-22_0e794cd9,true,200,87,5,82,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""shopping"",""Shopping for Clothes"",""product thinker"",""post office"",""the post office""]"
V216,influencer post,candidate_2026-07-22_0e794cd9,true,200,83,3,80,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,3,0,0,3,"[""post office"",""the post office"",""family postoffice""]"
V217,开箱照,candidate_2026-07-22_0e794cd9,true,200,21,5,16,0,false,false,true,UNJUDGABLE,,NO_JUDGEABLE_RESULTS,SEVERE,NO,0,0,0,0,"[""en 1"",""en 2"",""en 3"",""en 4"",""en 5""]"
V218,unboxing photo,candidate_2026-07-22_0e794cd9,true,200,101,80,21,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""en 1"",""en 2"",""en 3"",""en 4"",""en 5""]"
V219,前后对比图,candidate_2026-07-22_0e794cd9,true,200,36,31,5,0,false,false,false,UNJUDGABLE,,NO_JUDGEABLE_RESULTS,MINOR,PARTIALLY,0,0,0,0,"[""en 1"",""en 3"",""en 4"",""bridal hairstyle"",""casual denim""]"
V220,before after comparison,candidate_2026-07-22_0e794cd9,true,200,49,41,8,0,false,false,false,PASS,95,,NONE,YES,5,4,1,0,"[""closet"",""desk"",""kitchen"",""living room shelf"",""bridal hairstyle""]"
V221,优惠券,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V222,discount coupon,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V223,会员卡,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V224,membership card,candidate_2026-07-22_0e794cd9,true,200,157,80,77,0,false,false,true,PARTIAL,3,,MODERATE,NO,5,0,3,2,"[""crayon shinchan shinnosuke nohara"",""dna double helix"",""plate tectonics"",""dragon's blood"",""notoginseng""]"
V225,积分卡,candidate_2026-07-22_0e794cd9,true,200,87,5,82,0,false,false,true,PARTIAL,27,,MINOR,PARTIALLY,5,0,4,1,"[""crayon shinchan shinnosuke nohara"",""aging society impact"",""declining fertility rate"",""fish lantern"",""paper cutting""]"
V226,loyalty card,candidate_2026-07-22_0e794cd9,true,200,101,80,21,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""crayon shinchan shinnosuke nohara"",""dna double helix"",""plate tectonics"",""dragon's blood"",""notoginseng""]"
V227,礼品卡,candidate_2026-07-22_0e794cd9,true,200,3,2,1,0,false,true,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""basketball tennis badminton"",""tennis volleyball soccer baseball""]"
V228,gift card,candidate_2026-07-22_0e794cd9,true,200,109,80,29,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Top 10 Book Genres"",""basketball tennis badminton"",""tennis volleyball soccer baseball"",""guernica"",""mona lisa""]"
V229,门店横幅,candidate_2026-07-22_0e794cd9,true,200,25,1,24,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,NONE,NO,1,0,0,1,"[""tech gadget sale""]"
V230,storefront banner,candidate_2026-07-22_0e794cd9,true,200,115,80,35,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""baby care brand"",""spring beauty festival"",""summer beach sale"",""summer snack festival"",""Marvel Thor Strange Banner Loki""]"
V231,橱窗展示,candidate_2026-07-22_0e794cd9,true,200,15,5,10,0,false,false,true,PARTIAL,37,,MINOR,PARTIALLY,5,0,4,1,"[""baby care brand"",""spring beauty festival"",""summer beach sale"",""summer snack festival"",""WAVE Portable Speaker, coastal fluid curve inspiration, wireless outdoor audio device, seashore daily usage scene, nordic home textile + metal material matching""]"
V232,window display,candidate_2026-07-22_0e794cd9,true,200,20,10,10,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""At the Museum"",""van gogh mfa boston"",""van gogh mystery box"",""capybara jiangyuan"",""qinglanxiaoju lanju""]"
V233,展会展架,candidate_2026-07-22_0e794cd9,true,200,7,5,2,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""honeysuckle"",""atractylodes macrocephala"",""chef kitchen"",""caulis spatholobi"",""eriocauli flos""]"
V234,trade show banner,candidate_2026-07-22_0e794cd9,true,200,30,5,25,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Marvel Thor Strange Banner Loki"",""gameofthrones jon"",""marvel blackwidow.jp"",""spider man"",""domino""]"
V235,展览传单,candidate_2026-07-22_0e794cd9,true,200,15,5,10,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""fifa world cup 2026 opening ceremony"",""the truman show"",""bridal hairstyle"",""casual denim"",""diamond jewelry""]"
V236,exhibition flyer,candidate_2026-07-22_0e794cd9,true,200,6,1,5,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,1,0,0,1,"[""fifa world cup 2026 opening ceremony""]"
V237,新品发布海报,candidate_2026-07-22_0e794cd9,true,200,8,7,1,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""baby care brand"",""spring beauty festival"",""summer beach sale"",""summer snack festival"",""tech gadget sale""]"
V238,product launch poster,candidate_2026-07-22_0e794cd9,true,200,109,80,29,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""mika cat bakery"",""riseup coffee"",""bubble tea shop"",""gym powergym"",""pet shop happy paws""]"
V239,季节促销横幅,candidate_2026-07-22_0e794cd9,true,200,8,7,1,0,false,false,false,PARTIAL,47,,MINOR,PARTIALLY,5,3,0,2,"[""baby care brand"",""spring beauty festival"",""summer snack festival"",""tech gadget sale"",""summer beach sale""]"
V240,seasonal sale banner,candidate_2026-07-22_0e794cd9,true,200,56,29,27,0,false,false,true,PARTIAL,25,,MINOR,PARTIALLY,5,0,3,2,"[""summer beach sale"",""stranger things squad"",""spring beauty festival"",""summer snack festival"",""Brazil National Team""]"
V241,黑五促销横幅,candidate_2026-07-22_0e794cd9,true,200,31,5,26,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""Marvel Thor Strange Banner Loki"",""marvel blackwidow.jp"",""summer beach sale"",""gameofthrones jon"",""spider man""]"
V242,black friday banner,candidate_2026-07-22_0e794cd9,true,200,25,1,24,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,NONE,NO,1,0,0,1,"[""marvel blackwidow.jp""]"
V243,双十一促销海报,candidate_2026-07-22_0e794cd9,true,200,82,3,79,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,3,0,3,0,"[""tech gadget sale"",""Chinese"",""Chinese""]"
V244,singles day sale poster,candidate_2026-07-22_0e794cd9,true,200,89,6,83,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,4,0,0,4,"[""summer beach sale"",""tech gadget sale"",""day of the dead"",""sick day"",""HSK1 在学校的一天 A Day at School reading worksheet""]"
V245,直播预告横幅,candidate_2026-07-22_0e794cd9,true,200,30,5,25,0,false,false,true,UNJUDGABLE,,NO_JUDGEABLE_RESULTS,SEVERE,NO,0,0,0,0,"[""Marvel Thor Strange Banner Loki"",""gameofthrones jon"",""marvel blackwidow.jp"",""spider man"",""domino""]"
V246,livestream promo banner,candidate_2026-07-22_0e794cd9,true,200,32,5,27,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""akira toriyama"",""marvel blackwidow.jp"",""winter soldier"",""ikaris"",""baby care brand""]"
V247,识字卡,candidate_2026-07-22_0e794cd9,true,200,7,6,1,0,false,false,false,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""海(hǎi,sea,waves painting) + 豚(tún,pig,pig illustration) + 海豚(hǎi tún,dolphin,dolphin illustration)"",""dolphin"",""gecko"",""panda"",""penguin""]"
V248,flashcard,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V249,练习册,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""resource environmental carrying capacity"",""kitchen utensils"",""de de"",""dou ye"",""hui neng""]"
V250,worksheet,candidate_2026-07-22_0e794cd9,true,200,61,55,6,0,false,false,false,FAIL,22,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""HSK1 在学校的一天 A Day at School reading worksheet"",""best friend"",""daily routine"",""dream career"",""favorite things""]"
V251,字母卡,candidate_2026-07-22_0e794cd9,true,200,12,5,7,0,false,false,true,PASS,57,,MINOR,PARTIALLY,5,1,4,0,"[""Mode 1 Alphabet Phonics | Letter Dd (purple letter) | Top right example: dog | Bottom 4 items: duck, doll, drum, desk"",""letter a"",""apple"",""book"",""dog""]"
V252,alphabet card,candidate_2026-07-22_0e794cd9,true,200,98,80,18,0,false,false,false,PARTIAL,35,,MINOR,PARTIALLY,5,1,1,3,"[""Mode 1 Alphabet Phonics | Letter Dd (purple letter) | Top right example: dog | Bottom 4 items: duck, doll, drum, desk"",""letter a"",""color purple"",""drink"",""food eat""]"
V253,地图,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V254,map,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V255,图解,candidate_2026-07-22_0e794cd9,true,200,103,80,23,0,false,false,false,PARTIAL,19,,MINOR,PARTIALLY,5,0,3,2,"[""leg extension bicep curl tricep dip ab crunch"",""labrador"",""poodle"",""semen platycladi"",""avocado""]"
V256,diagram,candidate_2026-07-22_0e794cd9,true,200,93,80,13,0,false,false,false,FAIL,17,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""Triassic Period ecosystem (252-201 million years ago) — early dinosaurs Coelophysis & Plateosaurus, fern forests, dry red-bed climates, first crocodile ancestors, Pangaea supercontinent"",""product development process"",""crayon shinchan shinnosuke nohara"",""dragon's blood"",""notoginseng""]"
V257,日历,candidate_2026-07-22_0e794cd9,true,200,20,17,3,0,false,false,false,PASS,32,,MINOR,PARTIALLY,5,1,3,1,"[""resort"",""Local Festival Schedule"",""Community Center Annual Events"",""2025 RV Resort Events"",""chiikawa 2026""]"
V258,calendar,candidate_2026-07-22_0e794cd9,true,200,34,28,6,0,false,false,false,FAIL,0,SEVERE_DRIFT_INTENT_LOST,SEVERE,NO,5,0,3,2,"[""resort"",""fifa world cup 2026 opening ceremony"",""Local Festival Schedule"",""Community Center Annual Events"",""2025 RV Resort Events""]"
V259,证书,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,SEVERE_DRIFT_INTENT_LOST,SEVERE,NO,5,0,2,3,"[""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact"",""declining fertility rate""]"
V260,certificate,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V261,科学海报,candidate_2026-07-22_0e794cd9,true,200,93,80,13,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""AI Last Mile Problem — three reasons more tokens won't deploy AI: 1) Print & merch AI makes beautiful raster art but forgets bleed lines, spot colors, vector closures, CMYK profiles 2) 3D molding AI generates appealing concepts but not draft angles, draft-safe topology, STEP files for CNC 3) Compliance AI summarizes contracts well but misses jurisdiction-specific filing rules and signature workflows"",""weather facts"",""10 surprising facts about dinosaurs for kids — sizes, sounds, what they ate, how they walked"",""10 cool facts about weird dinosaurs — Therizinosaurus' giant claws, Microraptor's four wings, Pachycephalosaurus' dome head"",""dragon's blood""]"
V262,science poster,candidate_2026-07-22_0e794cd9,true,200,103,80,23,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""covid anxiety emotion"",""sleep disorder guide"",""sugar free food misunderstanding"",""brain care abstract illustration"",""brain care cute cartoon""]"
V263,课堂装饰海报,candidate_2026-07-22_0e794cd9,true,200,41,35,6,0,false,false,false,UNJUDGABLE,,NO_JUDGEABLE_RESULTS,SEVERE,NO,0,0,0,0,"[""artists"",""composers"",""philosophers"",""scientists"",""yoshihiro togashi""]"
V264,classroom poster,candidate_2026-07-22_0e794cd9,true,200,111,80,31,0,false,false,false,PASS,72,,MINOR,PARTIALLY,5,3,2,0,"[""composers"",""commas uses"",""compound words"",""homophones homographs 2"",""iran2""]"
V265,教科书,candidate_2026-07-22_0e794cd9,true,200,7,6,1,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""artists"",""composers"",""philosophers"",""scientists"",""writers""]"
V266,textbook,candidate_2026-07-22_0e794cd9,true,200,13,11,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""artists"",""composers"",""philosophers"",""scientists"",""writers""]"
V267,地球仪,candidate_2026-07-22_0e794cd9,true,200,83,5,78,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sha wujing"",""sun wukong"",""tang seng"",""zhu bajie"",""crayon shinchan shinnosuke nohara""]"
V268,globe,candidate_2026-07-22_0e794cd9,true,200,7,5,2,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""buddha jumps over the wall"",""four joy meatballs"",""kung pao chicken"",""sweet and sour ribs"",""national stadium bird nest""]"
V269,图表,candidate_2026-07-22_0e794cd9,true,200,119,80,39,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""kobe rayallen"",""Ali vs Tyson"",""action words"",""daily words"",""emotion words""]"
V270,chart,candidate_2026-07-22_0e794cd9,true,200,80,70,10,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""ghibli birth month seasons"",""ghibli chinese zodiac characters"",""ghibli zodiac spirit animals"",""harry potter zodiac hogwarts characters"",""pokemon chinese zodiac partners""]"
V271,课程表,candidate_2026-07-22_0e794cd9,true,200,89,10,79,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""empire state building"",""giant wild goose pagoda"",""national stadium bird nest"",""oriental pearl tower"",""beijing opera colorful female armor""]"
V272,timetable,candidate_2026-07-22_0e794cd9,true,200,2,1,1,0,false,true,false,PASS,100,,NONE,YES,1,1,0,0,"[""school timetable""]"
V273,数字表,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V274,number chart,candidate_2026-07-22_0e794cd9,true,200,35,29,6,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""ghibli birth month seasons"",""ghibli chinese zodiac characters"",""ghibli zodiac spirit animals"",""harry potter zodiac hogwarts characters"",""pokemon chinese zodiac partners""]"
V275,元素周期表,candidate_2026-07-22_0e794cd9,true,200,27,25,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""chemistry d block elements"",""chuck mcgill"",""gus fring"",""hank schrader"",""hector salamanca""]"
V276,periodic table,candidate_2026-07-22_0e794cd9,true,200,33,28,5,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,1,0,4,"[""chemistry periodic table tricks trends"",""chuck mcgill"",""gus fring"",""hank schrader"",""hector salamanca""]"
V277,世界地图,candidate_2026-07-22_0e794cd9,true,200,36,30,6,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""animals nature"",""everyday vocabulary"",""food cuisine"",""science technology"",""africa""]"
V278,world map,candidate_2026-07-22_0e794cd9,true,200,104,80,24,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""china"",""egypt"",""germany"",""greece"",""russia""]"
V279,拼读卡,candidate_2026-07-22_0e794cd9,true,200,14,5,9,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""apple"",""book"",""dog"",""high speed rail"",""school timetable""]"
V280,phonics card,candidate_2026-07-22_0e794cd9,true,200,101,80,21,0,false,false,false,PARTIAL,27,,MINOR,PARTIALLY,5,1,1,3,"[""Mode 1 Alphabet Phonics | Letter Dd (purple letter) | Top right example: dog | Bottom 4 items: duck, doll, drum, desk"",""color purple"",""drink"",""food eat"",""letter a""]"
V281,试卷,candidate_2026-07-22_0e794cd9,true,200,11,5,6,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""HSK1 在学校的一天 A Day at School reading worksheet"",""animal actions english spanish"",""desserts english spanish"",""Colors"",""Family Members""]"
V282,exam paper,candidate_2026-07-22_0e794cd9,true,200,65,55,10,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""fish lantern"",""paper cutting"",""cloisonne"",""woodblock new year paintings"",""chunfen""]"
V283,成绩单,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""academic dream of the red chamber 1"",""academic dream of the red chamber 2"",""academic dream of the red chamber 3"",""academic three kingdoms 1"",""academic three kingdoms 2""]"
V284,report card,candidate_2026-07-22_0e794cd9,true,200,98,80,18,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""dna double helix"",""plate tectonics"",""resource environmental carrying capacity"",""electromagnetic induction"",""conservation of energy""]"
V285,笔袋,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,SEVERE_DRIFT_INTENT_LOST,SEVERE,NO,5,0,2,3,"[""microsoft ai dilemma 07 case google gemini"",""microsoft ai dilemma 07 case google gemini en"",""Stationery"",""label printer"",""en-zh""]"
V286,pencil case,candidate_2026-07-22_0e794cd9,true,200,3,2,1,0,false,true,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""microsoft ai dilemma 07 case google gemini"",""microsoft ai dilemma 07 case google gemini en""]"
V287,黑板,candidate_2026-07-22_0e794cd9,true,200,84,80,4,0,false,false,false,PARTIAL,37,,MINOR,PARTIALLY,5,0,4,1,"[""La Maestra (The Teacher)"",""en-zh"",""en-ko"",""en-fr"",""dna double helix""]"
V288,chalkboard,candidate_2026-07-22_0e794cd9,true,200,78,76,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""dna double helix"",""plate tectonics"",""resource environmental carrying capacity"",""electromagnetic induction"",""conservation of energy""]"
V289,白板,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact"",""declining fertility rate""]"
V290,whiteboard,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V291,显微镜,candidate_2026-07-22_0e794cd9,true,200,89,10,79,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""empire state building"",""giant wild goose pagoda"",""national stadium bird nest"",""oriental pearl tower"",""beijing opera colorful female armor""]"
V292,microscope,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V293,书签,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact"",""declining fertility rate""]"
